input string, place, country, latitude, longitude, count
"muscat, sultanate of oman","muscat","oman",23.61387,58.5922,1
"muskoka, canada","canada","canada",56.130366,-106.346771,1
"muskoka, on canada","","",,,1
"mvp 312 / maynila / filipinas","","",,,1
"my","","",,,1
"my bookmarks & internet photos","","",,,1
"my front room","","",,,1
"my grandmother's heart","","",,,1
"my heart is in london","","",,,1
"my home (å«‰Î£`æÄ®»)‰ªÁ","","",,,1
"my own world","","",,,1
"my twisted world / dubai - uae","","",,,1
"mysuru india","","",,,1
"mzanzi","","",,,1
"m‡«ÏæÛ‡«ãƒ»‡«Û ‰÷Û es‡«÷‡«ÛÌ±‡«Û","","",,,1
"mÌ?nchen","","",,,2
"mÌ?nchen | germany","","",,,1
"mÌ©rida, yucatÌÁn, mÌ©xico","","",,,1
"mÌ©xico","","",,,2
"mÌ©xico d.f.","","",,,1
"mÌ©xico df","","",,,1
"mÌ©xico lindo y querido","","",,,1
"mÌ©xico y con orgullo","","",,,1
"mÌ©xico, city.","","",,,1
"mÌ©xico, d.f.","","",,,1
"mÌ©xico, df","","",,,1
"mÌ©xico.","","",,,1
"mÌÁlaga","","",,,1
"mÌÁlaga, espaÌ±a","","",,,1
"n 52å¡37' 0'' / e 4å¡37' 0''","","",,,1
"n e lincs uk","","",,,1
"n.f el yunque rio grande","","",,,1
"n.ireland","","",,,1
"n.yorks","","",,,1
"na-i-sho!","","",,,1
"nacido en #honduras #world","","",,,1
"nacogdoches, texas","","",,,1
"naga city,camarines sur","","",,,1
"nagano, japan","nagano-shi","japan",36.65139,138.18111,1
"nairobi","nairobi","kenya",-1.28333,36.81667,1
"nairobi and yaounde hubs","","",,,1
"nairobi, kenya","nairobi","kenya",-1.28333,36.81667,1
"nalanda, patna, bihar. india","","",,,1
"nanaimo, british columbia, can","nanaimo","canada",49.16638,-123.94003,1
"nanjing, china","nanjing","china",32.06167,118.77778,1
"nantes","nantes","france",47.21725,-1.55336,1
"napavine, wa","","",,,1
"napoli","napoli","italy",40.85631,14.24641,1
"nash-angeles","","",,,1
"nashville","nashville","united states",36.16589,-86.78444,1
"nashville, tn","nashville","united states",36.16589,-86.78444,1
"nashville-orlando","nashville","united states",36.16589,-86.78444,1
"nashville/frankin~souhthern ca","nashville","united states",36.16589,-86.78444,1
"nassau county, l.i., ny","","",,,1
"natal, brazil","natal","brazil",-5.795,-35.20944,1
"nataliepace.com","","",,,1
"national","national city","united states",32.67811,-117.0992,1
"nationwide","","",,,1
"nationwide!","","",,,1
"native of gotham","","",,,1
"navan","navan","ireland",53.65278,-6.68139,1
"ncr [india]","","",,,1
"ne england","","",,,1
"near calgary, alberta","","",,,1
"near guildford","","",,,1
"near mobile","","",,,1
"near utrecht","","",,,1
"near wild heaven","","",,,1
"neath valley, south wales","","",,,1
"nebengers","","",,,1
"nebraska city, ne","","",,,1
"nederland","","",,,1
"nederland (the netherlands)","","",,,1
"nederland * pijnacker-nootdorp","","",,,1
"negara terkaya","","",,,1
"negeri sembilan","","",,,1
"negri tercinta indonesia","","",,,1
"nella voce di gianluca","","",,,1
"neng keneee lhoooo å¡-å¡","","",,,1
"nepal","nepal","nepal",28.394857,84.124008,1
"netherland","netherlands","netherlands",52.132633,5.291266,1
"netherlands","netherlands","netherlands",52.132633,5.291266,1
"netherlands - zuiden des lands","netherlands","netherlands",52.132633,5.291266,1
"netherlands, prov. goningen","","",,,1
"neuquen, argentina.","neuquen","argentina",-38.95161,-68.0591,1
"neuquÌ©n , argentina.","neuqu√©n","argentina",-38.95161,-68.0591,1
"neuquÌ©n, argentina","neuqu√©n","argentina",-38.95161,-68.0591,1
"neutral bay, sydney","","",,,1
"neverland","","",,,1
"new bern, north carolina","new bern","united states",35.10849,-77.04411,1
"new brunswick, canada","new brunswick","united states",40.48622,-74.45182,2
"new castle, indiana. usa","new castle","united states",41.00367,-80.34701,1
"new delhi","new delhi","india",28.63576,77.22445,1
"new delhi | tamil nadu, india","new delhi","india",28.63576,77.22445,1
"new delhi, delhi","new delhi","india",28.63576,77.22445,1
"new delhi, india","new delhi","india",28.63576,77.22445,1
"new delhi/guwahati, india","new delhi","india",28.63576,77.22445,1
"new dilli","","",,,1
"new england, usa","","",,,1
"new forest","","",,,1
"new forest hampshire uk","","",,,1
"new glasgow, nova scotia","new glasgow","canada",45.58344,-62.64863,1
"new glasgow,nova scotia","new glasgow","canada",45.58344,-62.64863,1
"new hampshire","","",,,1
"new hampton, ny","","",,,1
"new haven, ct","","",,,1
"new haven, ct, usa","","",,,1
"new holland","","",,,1
"new jersey","","",,,2
"new orleans","new orleans","united states",29.95465,-90.07507,1
"new orleans metropolitan area","new orleans","united states",29.95465,-90.07507,1
"new orleans, la","new orleans","united states",29.95465,-90.07507,1
"new south wales, australia.","new south memphis","united states",35.08676,-90.05676,1
"new west","new westminster","canada",49.20678,-122.91092,1
"new westminster","new westminster","canada",49.20678,-122.91092,1
"new york","new york city","united states",40.71427,-74.00597,3
"new york ,ny","new york city","united states",40.71427,-74.00597,1
"new york / buenos aires","new york city","united states",40.71427,-74.00597,1
"new york / london","new york city","united states",40.71427,-74.00597,1
"new york / new delhi","new york city","united states",40.71427,-74.00597,1
"new york city","new york city","united states",40.71427,-74.00597,1
"new york city, ny","new york city","united states",40.71427,-74.00597,1
"new york city, ny, usa","new york city","united states",40.71427,-74.00597,1
"new york metro","new york city","united states",40.71427,-74.00597,2
"new york ‰Û¢ miami ‰Û¢ las vegas","new york city","united states",40.71427,-74.00597,1
"new york, everywhere","new york city","united states",40.71427,-74.00597,1
"new york, new york","new york city","united states",40.71427,-74.00597,1
"new york, ny","new york city","united states",40.71427,-74.00597,1
"new york. . .usa","new york city","united states",40.71427,-74.00597,1
"new york/kingston, ja","new york city","united states",40.71427,-74.00597,1
"new zealand","new zealand","new zealand",-40.900557,174.885971,2
"new zealand. terms:","new zealand","new zealand",-40.900557,174.885971,1
"newark + nyc","newark","united states",37.52966,-122.04024,1
"newbury uk","newbury","united kingdom",51.40148,-1.32471,1
"newcastle on tyne","newcastle upon tyne","united kingdom",54.97328,-1.61396,1
"newcastle university","newcastle upon tyne","united kingdom",54.97328,-1.61396,1
"newcastle upon tyne","newcastle upon tyne","united kingdom",54.97328,-1.61396,1
"newcastle upon tyne, uk","newcastle upon tyne","united kingdom",54.97328,-1.61396,1
"newcastle, n.s.w australia","newcastle","south africa",-27.75796,29.9318,1
"newfoundland and labrador","","",,,1
"newfoundland, canada","canada","canada",56.130366,-106.346771,1
"newmarket, ontario","newmarket","united kingdom",52.24467,0.40418,1
"newmarket/aurora, ontario","newmarket","united kingdom",52.24467,0.40418,1
"newmarket/toronto/mississauga","newmarket","united kingdom",52.24467,0.40418,1
"newport","newport","united states",41.4901,-71.31283,1
"newport beach, ca","newport beach","united states",33.61891,-117.92895,1
"newport, ri","newport","united states",41.4901,-71.31283,1
"newton, ma","newton","united states",42.33704,-71.20922,1
"nganjuk - east java","nganjuk","indonesia",-7.6051,111.9035,1
"nganjuk jatim","nganjuk","indonesia",-7.6051,111.9035,1
"ngayogjazzrokarto","","",,,1
"ngayogyakarta hadiningrat","","",,,1
"nha trang city, vietnam","nha trang","vietnam",12.24507,109.19432,1
"niagara","niagara falls","united states",43.0945,-79.05671,1
"niagara communities","niagara falls","united states",43.0945,-79.05671,1
"niagara falls","niagara falls","united states",43.0945,-79.05671,1
"niagara falls on, canada","niagara falls","united states",43.0945,-79.05671,1
"niagara on the lake, canada","niagara falls","united states",43.0945,-79.05671,1
"niagara region, ontario","niagara falls","united states",43.0945,-79.05671,1
"niagara, canada","niagara falls","united states",43.0945,-79.05671,1
"niagara-on-the-lake, ontario","","",,,1
"niall'å? official princess‰ª´‰ªÁ","","",,,1
"nicaragua","nicaragua","nicaragua",12.865416,-85.207229,1
"nicosia, cyprus","nicosia","cyprus",35.17531,33.3642,1
"niederrhein","niederkruchten","germany",51.2,6.21667,1
"nigeria","nigeria","nigeria",9.081999,8.675277,1
"nikkileighscott@gmail.com","","",,,1
"nj usa ‰Û¢‰Ï?‰ÓÛ‰?ö‰?ã‰Ñø‰¥?‰¥± ë?‰ÓÛ‰Ï?‰Û¢ anonymiss","","",,,1
"nj | ny | md","","",,,1
"nkri","","",,,1
"nl","","",,,1
"no. 33, park street, colombo 2","","",,,1
"nogorian, iron river & kl","","",,,1
"noida","noida","india",28.58,77.33,1
"nomaden","","",,,1
"noord-brabant, the netherlands","","",,,1
"nootdorp","","",,,1
"nor cal","","",,,1
"norfolk","norfolk island","norfolk island",-29.040835,167.954712,1
"norfolk, england.","norfolk","united states",42.02834,-97.417,1
"norfolk, va","norfolk","united states",42.02834,-97.417,1
"norfolk, va / los angeles, ca","norfolk","united states",42.02834,-97.417,1
"norge","","",,,1
"normal, illinois","normal","united states",40.5142,-88.99063,1
"norman, ok","norman","united states",35.22257,-97.43948,1
"norman, oklahoma","norman","united states",35.22257,-97.43948,1
"north america","north amityville","united states",40.6976,-73.42512,1
"north and west vancouver, bc","","",,,1
"north bay, ontario, canada","north bay","canada",46.3168,-79.46633,1
"north carolina","north canton","united states",40.87589,-81.40234,1
"north east england","","",,,1
"north east scotland","","",,,1
"north east, uk","north augusta","united states",33.5018,-81.96512,1
"north hills, ca","north highlands","united states",38.68574,-121.37217,1
"north jakarta","","",,,1
"north kansas city, mo","","",,,1
"north kent, uk","north kingstown","united states",41.5501,-71.46617,1
"north michigan avenue, chicago","north miami beach","united states",25.93315,-80.16255,1
"north of the river.","","",,,1
"north scituate, ri","north shields","united kingdom",55.01646,-1.44925,1
"north somerset, uk","north shore","new zealand",-36.8,174.75,1
"north sulawesi, indonesia","north shields","united kingdom",55.01646,-1.44925,1
"north sumatera, indonesia","north salt lake","united states",40.84856,-111.90688,1
"north sumatera,medan","north salt lake","united states",40.84856,-111.90688,1
"north vancouver","north vancouver","canada",49.31636,-123.06934,1
"north vancouver, bc, canada","north vancouver","canada",49.31636,-123.06934,1
"north wales","north charleston","united states",32.85462,-79.97481,1
"north wales uk","","",,,1
"north west england","","",,,1
"north west, uk","","",,,1
"north western ontario, canada","canada","canada",56.130366,-106.346771,1
"north yorkshire","north york","canada",43.76681,-79.4163,2
"northampton, uk","northampton","united states",42.32509,-72.6412,1
"northamptonshire","northampton","united states",42.32509,-72.6412,1
"northamptonshire, england","northampton","united states",42.32509,-72.6412,1
"northamptonshire, uk","northampton","united states",42.32509,-72.6412,1
"northants uk","","",,,1
"northbrook, il","northbrook","united states",42.12753,-87.82895,1
"northeastern bc","","",,,1
"northeastern illinois","","",,,1
"northern britain","northern mariana islands","northern mariana islands",17.33083,145.38469,1
"northern california","northern mariana islands","northern mariana islands",17.33083,145.38469,2
"northern europe","northern mariana islands","northern mariana islands",17.33083,145.38469,1
"northern kentucky, 41017","","",,,1
"northern marianas‰ª´honolulu, hi","","",,,1
"northern new jersey","northern mariana islands","northern mariana islands",17.33083,145.38469,1
"northern new jersey, usa","","",,,1
"northern sweden","northern mariana islands","northern mariana islands",17.33083,145.38469,1
"northumberland county","","",,,1
"northumberland, uk","","",,,1
"northwest","","",,,1
"northwest florida","","",,,1
"norway","norway","norway",60.472024,8.468946,2
"norway/sweden","","",,,1
"norwegian woods","","",,,1
"norwich","norwich","united kingdom",52.62783,1.29834,2
"norwood, johannesburg","norwood","united states",42.19454,-71.1995,1
"not found.......","","",,,1
"not in kansas anymore","","",,,1
"nottingham","nottingham","united kingdom",52.9536,-1.15047,1
"nottingham, lives south wales","nottingham","united kingdom",52.9536,-1.15047,1
"nottingham, uk","nottingham","united kingdom",52.9536,-1.15047,1
"nottinghamshire uk","nottingham","united kingdom",52.9536,-1.15047,1
"nova scotia","nova vicosa","brazil",-17.89194,-39.37194,1
"nova scotia .canada","","",,,1
"nova scotia, canada","nova vicosa","brazil",-17.89194,-39.37194,1
"now: cp longleat home: devon","","",,,1
"nowhere","","",,,1
"nsw, australia","australia","australia",-25.274398,133.775136,1
"ntt - nine to ten","","",,,1
"nuevo vallarta","","",,,1
"nusa tenggara barat","","",,,1
"nusantara","","",,,1
"nusantara?üÛindonesia tercinta.","","",,,1
"nuswantoro","","",,,1
"nw michigan","","",,,1
"ny","","",,,1
"ny & az","","",,,1
"ny, bcn, paris, df, canadÌÁ","","",,,1
"ny, ny","","",,,1
"nyc","","",,,2
"nyc usa","","",,,1
"nyc | ca | usa","","",,,2
"nyc, puerto rico","","",,,1
"nyc, sfo, ath","","",,,1
"nyc.","","",,,1
"nyc/808/wherever i may roam","","",,,1
"nyc/nj/ct","","",,,1
"nycåáchicagoåásfåálondonåásydney","","",,,1
"nytkin jossain pÌ?in suomea","","",,,1
"nÌ?rnberg","","",,,1
"nÌ?rnberg, bayern","","",,,1
"o-town, iloilo, philippines","philippines","philippines",12.879721,121.774017,1
"o.c., ca, u.s.a.","","",,,1
"oakland county michigan","oakland park","united states",26.17231,-80.13199,1
"oakland, ca","oakland","united states",37.80437,-122.2708,1
"oakland, california","oakland","united states",37.80437,-122.2708,1
"oakland, pa","oakland","united states",37.80437,-122.2708,1
"oakville & gta","oakville","united states",38.47005,-90.30456,1
"oakville on","oakville","united states",38.47005,-90.30456,1
"oakville, on, canada","oakville","united states",38.47005,-90.30456,1
"oakville, ontario","oakville","united states",38.47005,-90.30456,1
"oakville, ontario, canada","oakville","united states",38.47005,-90.30456,1
"oamaru, new zealand","","",,,1
"observatory hill, sydney","","",,,1
"ocean blue.","","",,,1
"oceania","","",,,1
"odense","odense","denmark",55.39594,10.38831,1
"offenbach am main","offenbach","germany",50.10061,8.76647,1
"office - souk al arsa","","",,,1
"oh canada!","","",,,1
"oh canada...!","","",,,1
"ohio","","",,,1
"ohio, new york","","",,,1
"ojai, california","hojai","india",26.00281,92.85605,1
"okanagan valley, bc","okanagan","canada",50.36386,-119.34997,1
"oklahoma","oklahoma city","united states",35.46756,-97.51643,1
"oklahoma, usa","oklahoma city","united states",35.46756,-97.51643,1
"old town, jakarta","","",,,1
"old trafford","","",,,1
"omaha","omaha","united states",41.25861,-95.93779,1
"oman","oman","oman",21.512583,55.923255,2
"oman| dubai| usa|","","",,,1
"omnipresente","","",,,1
"on a planet called earth","","",,,1
"on earth","","",,,1
"on earth, under the moon","","",,,1
"on lucky planet, earth","","",,,1
"on planet earth","","",,,1
"on the colourful internet","","",,,1
"on the moon close 2 stars","","",,,1
"on the road in westeros","","",,,1
"on these side of paradise!","","",,,1
"on this place called earth!","","",,,1
"on top of my world","","",,,1
"on, canada","canada","canada",56.130366,-106.346771,1
"one hour west of ottawa","","",,,1
"one way or another","","",,,1
"onihcikiskwapowin","","",,,1
"online magazine","","",,,1
"onsite services in auckland","","",,,1
"ontario","ontario","united states",34.06334,-117.65089,1
"ontario + calgary + dubai","","",,,1
"ontario and quebec, canada","ontario","united states",34.06334,-117.65089,1
"ontario canada","ontario","united states",34.06334,-117.65089,1
"ontario, canada","ontario","united states",34.06334,-117.65089,1
"ontario, canada, usa","ontario","united states",34.06334,-117.65089,1
